114.119.153.161 - - [10/Jun/2026:00:00:52 +0200] "GET /~miniev01/R213_2021/G3/TP2/exercice/?C=S%3BO%3DA HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~miniev01/R213_2021/G3/TP2/exercice/?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
77.136.66.30 - - [10/Jun/2026:00:06:59 +0200] "GET /edt/ics/but1-g4.ics HTTP/1.1" 200 159358 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
77.136.66.30 - - [10/Jun/2026:00:06:59 +0200] "GET /edt/ics/but1-g4.ics HTTP/1.1" 200 159358 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
77.136.66.30 - - [10/Jun/2026:00:06:59 +0200] "GET /edt/ics/but2-g1.ics HTTP/1.1" 200 117256 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:07:12 +0200] "GET /edt/ics/but2-g3.ics HTTP/1.1" 200 118664 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:07:12 +0200] "GET /edt/ics/but1-g4.ics HTTP/1.1" 200 159358 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:07:12 +0200] "GET /edt/ics/but1-g3.ics HTTP/1.1" 200 158600 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:07:12 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 272715 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
114.119.146.19 - - [10/Jun/2026:00:07:21 +0200] "GET /~dasilva1/php/ HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~dasilva1/php/TD/?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
74.125.218.160 - - [10/Jun/2026:00:08:19 +0200] "GET /edt/ics/706ccce9b2459d85474f81bda4b04bc5.ics HTTP/1.1" 200 44091 "-" "Google-Calendar-Importer"
92.184.97.164 - - [10/Jun/2026:00:08:40 +0200] "GET /edt/ics/but1-g3.ics HTTP/1.1" 200 158600 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:08:40 +0200] "GET /edt/ics/but2-g3.ics HTTP/1.1" 200 118664 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:08:40 +0200] "GET /edt/ics/but1-g4.ics HTTP/1.1" 200 159358 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:08:45 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 272715 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
185.70.41.33 - - [10/Jun/2026:00:09:14 +0200] "GET /edt/ics/but3-g21.ics HTTP/1.1" 200 7108 "-" "Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7523.88 Mobile Safari/537.36"
90.14.138.120 - - [10/Jun/2026:00:10:37 +0200] "GET /edt/ics/but1-g3.ics HTTP/1.1" 200 158600 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
86.254.82.135 - - [10/Jun/2026:00:10:44 +0200] "GET /edt/ics/dfaca109baa6ec57aaed557cb94018f8.ics HTTP/1.1" 304 4696 "-" "macOS/26.5.1 (25F80) dataaccessd/1.0"
37.65.112.102 - - [10/Jun/2026:00:11:38 +0200] "GET /edt/ics/but1-g3.ics HTTP/1.1" 200 158600 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:13:10 +0200] "GET /edt/ics/but2-g3.ics HTTP/1.1" 200 118664 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:13:10 +0200] "GET /edt/ics/but1-g3.ics HTTP/1.1" 200 158600 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:13:10 +0200] "GET /edt/ics/but1-g4.ics HTTP/1.1" 200 159358 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.97.164 - - [10/Jun/2026:00:13:10 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 272715 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
114.119.157.214 - - [10/Jun/2026:00:14:20 +0200] "GET /~raynaud100/API%20Lego%20etu?C=M%3BO%3DA HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~raynaud100/API%20Lego%20etu?C=M%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
40.104.156.101 - - [10/Jun/2026:00:14:53 +0200] "GET /edt/ics/but1-g1.ics HTTP/1.1" 200 159153 "-" "Microsoft Exchange (Windows NT 10.0; Win64; x64)"
40.101.115.137 - - [10/Jun/2026:00:16:13 +0200] "GET /edt/ics/59a8bff33d89d6252f5d6a1ca6ba56b8.ics HTTP/1.1" 200 8141 "-" "Microsoft Exchange (Windows NT 10.0; Win64; x64)"
89.92.210.194 - - [10/Jun/2026:00:16:58 +0200] "GET /edt/ics/b1d2207796f2e25cb6765333749da604.ics HTTP/1.1" 200 14692 "-" "iOS/27.0 (24A5355q) dataaccessd/1.0"
35.187.134.142 - - [10/Jun/2026:00:17:12 +0200] "POST /edt/ics/ics.php HTTP/1.1" 200 4929 "-" "Mozilla/5.0 (compatible; Google-Apps-Script; beanserver; +https://script.google.com; id: UAEmdDd9tT5FAQtO5TVVyANOeZk5HuFYbmvs)"
176.137.181.47 - - [10/Jun/2026:00:18:52 +0200] "GET /edt/ics/4a45ab95196db72e51ce53fcbad35b4d.ics HTTP/1.1" 200 8810 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
74.125.218.161 - - [10/Jun/2026:00:19:20 +0200] "GET /edt/ics/7dab279cdc0f669c5859382c4bdf5c1a.ics HTTP/1.1" 200 8596 "-" "Google-Calendar-Importer"
114.119.138.77 - - [10/Jun/2026:00:21:42 +0200] "GET /~ka5/TP1/exercice1/server HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~ka5/TP1/exercice1/server" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
92.184.98.124 - - [10/Jun/2026:00:21:42 +0200] "GET /edt/ics/but3-g22.ics HTTP/1.1" 200 7164 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
114.119.146.145 - - [10/Jun/2026:00:21:47 +0200] "GET /~colas23/S3/JS/S3/Eval/__MACOSX/evaluation/client?C=S%3BO%3DA HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~colas23/S3/JS/S3/Eval/__MACOSX/evaluation/client?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
45.148.10.67 - - [10/Jun/2026:00:26:47 +0200] "GET / HTTP/1.1" 403 4753 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
74.125.218.160 - - [10/Jun/2026:00:26:55 +0200] "GET /edt/ics/00b6b68628396de50116c06f88c3a8a1.ics HTTP/1.1" 200 15857 "-" "Google-Calendar-Importer"
92.184.109.11 - - [10/Jun/2026:00:27:12 +0200] "GET /edt/viewer-id/ HTTP/1.1" 200 6844 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36"
92.184.109.11 - - [10/Jun/2026:00:27:13 +0200] "GET /edt/ics/mmi1.ics HTTP/1.1" 200 370537 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36"
92.184.109.11 - - [10/Jun/2026:00:27:14 +0200] "GET /favicon.ico HTTP/1.1" 403 625 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36"
92.184.109.11 - - [10/Jun/2026:00:27:14 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 268531 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36"
92.184.109.11 - - [10/Jun/2026:00:27:14 +0200] "GET /edt/ics/mmi3.ics HTTP/1.1" 200 158707 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36"
84.205.156.34 - - [10/Jun/2026:00:28:36 +0200] "GET /edt/ics/1f43f517d5803e8982cd48fe9d197d36.ics HTTP/1.1" 200 12789 "-" "iOS/16.7.16 (20H392) dataaccessd/1.0"
78.114.45.123 - - [10/Jun/2026:00:28:56 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 272715 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
86.254.82.135 - - [10/Jun/2026:00:29:20 +0200] "GET /edt/ics/dfaca109baa6ec57aaed557cb94018f8.ics HTTP/1.1" 304 4696 "-" "macOS/26.5.1 (25F80) dataaccessd/1.0"
114.119.153.172 - - [10/Jun/2026:00:29:22 +0200] "GET /~sauviat8/Escape%20Game/exercice5?C=D%3BO%3DA HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~sauviat8/Escape%20Game/exercice5?C=D%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
78.240.119.36 - - [10/Jun/2026:00:30:29 +0200] "GET /edt/ics/mmi1.ics HTTP/1.1" 200 374878 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
78.240.119.36 - - [10/Jun/2026:00:30:30 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 268374 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
78.240.119.36 - - [10/Jun/2026:00:30:30 +0200] "GET /edt/ics/mmi3.ics HTTP/1.1" 200 158707 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
195.123.217.225 - - [10/Jun/2026:00:31:25 +0200] "GET /edt/ics/but2-g1.ics HTTP/1.1" 200 117256 "-" "iOS/26.6 (23G5028e) dataaccessd/1.0"
52.98.149.5 - - [10/Jun/2026:00:31:36 +0200] "GET /edt/ics/but3-g3.ics HTTP/1.1" 200 86944 "-" "Microsoft Exchange (Windows NT 10.0; Win64; x64)"
89.92.210.194 - - [10/Jun/2026:00:32:00 +0200] "GET /edt/ics/b1d2207796f2e25cb6765333749da604.ics HTTP/1.1" 200 14692 "-" "iOS/27.0 (24A5355q) dataaccessd/1.0"
74.125.218.162 - - [10/Jun/2026:00:32:47 +0200] "GET /edt/ics/f3158bf98b4851bb69d243b8ac6dbd61.ics HTTP/1.1" 200 9683 "-" "Google-Calendar-Importer"
176.181.101.144 - - [10/Jun/2026:00:33:11 +0200] "GET /edt/ics/e5060dc5260c31aa9c878238159d8c07.ics HTTP/1.1" 200 12180 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
89.92.210.194 - - [10/Jun/2026:00:33:28 +0200] "GET /edt/ics/b1d2207796f2e25cb6765333749da604.ics HTTP/1.1" 200 14692 "-" "macOS/26.5 (25F71) dataaccessd/1.0"
185.70.43.205 - - [10/Jun/2026:00:33:49 +0200] "GET /edt/ics/but3-g22.ics HTTP/1.1" 200 7108 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/146.0.3296.52 Chrome/146.0.7523.91 Safari/537.36"
37.67.176.112 - - [10/Jun/2026:00:35:52 +0200] "GET /edt/ics/but1-g2.ics HTTP/1.1" 200 158493 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
89.222.112.206 - - [10/Jun/2026:00:36:28 +0200] "GET /edt/ics/but1-g21.ics HTTP/1.1" 304 4696 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.146.0 - - [10/Jun/2026:00:36:48 +0200] "GET /edt/ics/e4d489c006e479e2d3f32a916bc09a8e.ics HTTP/1.1" 200 9337 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
92.184.146.0 - - [10/Jun/2026:00:36:48 +0200] "GET /edt/ics/e4d489c006e479e2d3f32a916bc09a8e.ics HTTP/1.1" 200 9337 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
114.119.157.143 - - [10/Jun/2026:00:37:02 +0200] "GET /~moreno7/php/PHP/S4/TD4/exo1/ HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~moreno7/php/PHP/S4/TD4/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.139.43 - - [10/Jun/2026:00:38:01 +0200] "GET /~han18/text/R213/R213/TD2/?C=D%3BO%3DA HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~han18/text/R213/R213/TD2/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.132.114 - - [10/Jun/2026:00:38:01 +0200] "GET /~teule2/php/TD/TD1/exercice3/?C=N%3BO%3DD HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~teule2/php/TD/TD1/exercice3/?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
91.207.57.115 - - [10/Jun/2026:00:38:29 +0200] "GET /edt/ics/93a996428fd7d4cf34a383c6e4587365.ics HTTP/1.1" 200 15834 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
31.39.101.126 - - [10/Jun/2026:00:38:52 +0200] "GET /edt/ics/but1-g1.ics HTTP/1.1" 200 158908 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
31.39.101.126 - - [10/Jun/2026:00:38:52 +0200] "GET /edt/ics/but1-g1.ics HTTP/1.1" 200 158908 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
74.125.218.161 - - [10/Jun/2026:00:39:00 +0200] "GET /edt/ics/b2aa57cd4fe0b614e8907e9d7cce2e47.ics HTTP/1.1" 200 7504 "-" "Google-Calendar-Importer"
114.119.150.15 - - [10/Jun/2026:00:39:06 +0200] "GET /~randremadaoro4/?C=N%3BO%3DD HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~randremadaoro4/?C=M%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.137.204 - - [10/Jun/2026:00:39:08 +0200] "GET /~teule2/php/TP/TP1/exercice1/server/data-velux.json HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~teule2/php/TP/TP1/exercice1/server/?C=M%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.129.7 - - [10/Jun/2026:00:39:08 +0200] "GET /~noe1/Semestre%202/TP1/exercice5/?C=M%3BO%3DA HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~noe1/Semestre%202/TP1/exercice5/?C=D%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.143.250 - - [10/Jun/2026:00:41:54 +0200] "GET /~gerard19/PHP%20S4/step%203/server HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~gerard19/PHP%20S4/step%203/server" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.136.12 - - [10/Jun/2026:00:42:27 +0200] "GET /~pallier12/ex3/index.php?delete=13 HTTP/1.1" 403 4757 "https://mmi.unilim.fr/~pallier12/ex3/index.php?delete=3" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (HTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
89.93.142.73 - - [10/Jun/2026:00:43:09 +0200] "GET /edt/ics/but2-g1.ics HTTP/1.1" 200 117256 "-" "iOS/26.5 (23F77) dataaccessd/1.0"
37.65.113.241 - - [10/Jun/2026:00:45:29 +0200] "GET /favicon.ico HTTP/1.1" 403 5020 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
37.65.113.241 - - [10/Jun/2026:00:45:29 +0200] "GET /edt/ics/mmi1.ics HTTP/1.1" 200 375089 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
37.65.113.241 - - [10/Jun/2026:00:45:29 +0200] "GET /edt/ics/mmi2.ics HTTP/1.1" 200 268374 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
37.65.113.241 - - [10/Jun/2026:00:45:29 +0200] "GET /edt/ics/mmi3.ics HTTP/1.1" 200 158707 "https://mmi.unilim.fr/edt/viewer-id/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
86.254.82.135 - - [10/Jun/2026:00:46:06 +0200] "GET /edt/ics/dfaca109baa6ec57aaed557cb94018f8.ics HTTP/1.1" 304 4696 "-" "macOS/26.5.1 (25F80) dataaccessd/1.0"
9.234.10.182 - - [10/Jun/2026:00:46:50 +0200] "GET / HTTP/1.1" 403 4763 "-" "Mozilla/5.0 zgrab/0.x"
89.92.210.194 - - [10/Jun/2026:00:47:28 +0200] "GET /edt/ics/b1d2207796f2e25cb6765333749da604.ics HTTP/1.1" 200 14692 "-" "iOS/27.0 (24A5355q) dataaccessd/1.0"
164.81.120.43 - - [10/Jun/2026:00:48:22 +0200] "POST /~thierry18/laboutiquezelda/wp-cron.php?doing_wp_cron=1781045302.5801720619201660156250 HTTP/1.1" 200 4612 "-" "WordPress/7.0; https://mmi.unilim.fr/~thierry18/laboutiquezelda"
164.81.76.4 - - [10/Jun/2026:00:48:20 +0200] "POST /~thierry18/laboutiquezelda/wp-admin/admin-ajax.php HTTP/1.1" 200 5230 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/admin.php?page=duplicator-import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:22 +0200] "GET /~thierry18/laboutiquezelda/wp-admin/admin.php?page=my-jetpack HTTP/1.1" 302 753 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/admin.php?page=duplicator-import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:23 +0200] "GET /~thierry18/laboutiquezelda/wp-admin/admin.php?page=my-jetpack&step=onboarding HTTP/1.1" 200 77280 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/admin.php?page=duplicator-import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:23 +0200] "GET /~thierry18/laboutiquezelda/wp-admin/index.php HTTP/1.1" 200 106528 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/admin.php?page=duplicator-import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:24 +0200] "GET /~thierry18/laboutiquezelda/wp-content/plugins/woocommerce/assets/css/brands-admin.css?ver=10.8.1 HTTP/1.1" 304 417 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:24 +0200] "GET /~thierry18/laboutiquezelda/wp-content/plugins/mycred/assets/css/mycred-admin-ui.css?ver=3.0.8 HTTP/1.1" 200 11915 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:24 +0200] "GET /~thierry18/laboutiquezelda/wp-content/plugins/mycred/assets/css/mycred-social-icons.css?ver=3.0.8 HTTP/1.1" 200 841 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
164.81.76.4 - - [10/Jun/2026:00:48:24 +0200] "GET /~thierry18/laboutiquezelda/wp-admin/css/colors/modern/colors.min.css?ver=7.0 HTTP/1.1" 200 3789 "https://mmi.unilim.fr/~thierry18/laboutiquezelda/wp-admin/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
